Data i hora                 tipus  UTMx       UTMy        latitud     longitud      Amplitud(kA)  Risetime maxrisetime 
2013-11-17 03:39:31.721628  nt     452108.49  4404014.6   39.7840540  2.4407294                        -14.6520       64        0
2013-11-17 03:39:32.583286  nt     453970.66  4404717.0   39.7904850  2.4624255                        -14.3930       44        0
2013-11-17 03:44:16.369706  nt     452856.74  4407661.2   39.8169500  2.4492050                         45.4175      548        0
2013-11-17 03:45:54.876578  nt     493242.47  4559457.1   41.1857220  2.9194274                        -14.2080      164        0
2013-11-17 03:48:02.718452  nt     928010.61  4308160.6   38.8175740  7.9286885                        -63.6215      280        0
2013-11-17 03:52:53.45962   nt     896806.23  4406861.5   39.7186620  7.6285530                         69.5785      156        0
2013-11-17 04:03:43.361035  nt     488042.38  4574396.8   41.3202320  2.8571320                         12.9685      408        0
2013-11-17 04:03:43.369632  nt     492132.73  4571591.5   41.2950130  2.9060392                          9.2130      132        0
2013-11-17 04:03:43.690183  nt     475487.65  4570599.0   41.2857400  2.7072842                         -7.1780       52        0
2013-11-17 04:08:07.239035  nt     479443.17  4572686.9   41.3046570  2.7544484                          5.5315      116        0
2013-11-17 04:08:07.262923  nt     473586.99  4577846.9   41.3509640  2.6842728                          4.2550       28        0
2013-11-17 04:11:01.542814  nt     472312.61  4578936.2   41.3607330  2.6689901                         10.4710      196        0
2013-11-17 04:15:23.532787  nt     463719.55  4573281.7   41.3094600  2.5665980                        -15.9655      108        0
2013-11-17 04:13:21.783213  nt     480560.14  4583114.6   41.3986100  2.7674565                          7.2520      488        0
2013-11-17 04:22:04.627643  nt     484247.92  4583803.5   41.4048960  2.8115523                         -4.9765       96        0
2013-11-17 04:26:40.709601  nt     430575.16  4577668.4   41.3467980  2.1701882                        -13.3015      104        0
2013-11-17 04:32:32.393353  nt     497251.06  4571200.3   41.2915230  2.9671705                        -10.2675      376        0
2013-11-17 04:32:38.553955  nt     430602.03  4571708.3   41.2931200  2.1711898                         24.5495      300        0
2013-11-17 04:34:00.903456  nt     495626.30  4572327.1   41.3016660  2.9477584                          5.3095       40        0
2013-11-17 04:40:19.559655  nt     387999.19  4565234.3   41.2300340  1.6636866                          5.4575       44        0
2013-11-17 04:40:19.580337  nt     390381.75  4566622.3   41.2428600  1.6918572                        197.7470      316        0
2013-11-17 04:40:19.703354  nt     381482.73  4569839.3   41.2705730  1.5850644                         -6.6785       68        0
2013-11-17 04:40:19.748797  nt     381475.84  4569411.5   41.2667200  1.5850654                        -10.6005       52        0
2013-11-17 04:42:53.128261  nt     415944.00  4578670.0   41.3544240  1.9951917                         14.5965      244        0
2013-11-17 04:46:16.250774  nt     364293.18  4589243.5   41.4425800  1.3755792                        127.5580      584        0
2013-11-17 04:46:16.342379  nt     353764.90  4588052.4   41.4300080  1.2498975                          6.8635       44        0
2013-11-17 04:46:28.943689  nt     426619.77  4573148.6   41.3057400  2.1234617                         43.0125      504        0
2013-11-17 04:47:44.392615  nt     424880.03  4576868.2   41.3390800  2.1022230                         11.9140      176        0
2013-11-17 04:49:00.592391  nt     426583.04  4574556.5   41.3184170  2.1228530                         51.2820      240        0
2013-11-17 04:49:00.895782  nt     426573.19  4574293.2   41.3160440  2.1227672                        -17.9080       44        0
2013-11-17 04:49:43.364113  nt     425754.90  4574213.8   41.3152540  2.1130018                         55.4630      228        0
2013-11-17 04:49:43.602739  nt     417853.49  4585890.2   41.4196470  2.0170357                        -77.3855      196        0
2013-11-17 04:49:43.794151  nt     418695.62  4583457.5   41.3978230  2.0274380                        -11.9695       72        0
2013-11-17 04:49:43.802062  nt     419676.99  4583438.1   41.3977470  2.0391781                        -14.1525       40        0
2013-11-17 04:51:15.778578  nt     422473.65  4574139.9   41.3142800  2.0738153                         15.1700      284        0
2013-11-17 04:57:03.770048  nt     383050.72  4566194.9   41.2379840  1.6044774                          7.1595      140        0
2013-11-17 04:57:03.770586  nt     383292.08  4562344.5   41.2033460  1.6080922                         10.0825      400        0
2013-11-17 04:53:51.904848  nt     372336.46  4573355.7   41.3008420  1.4751690                         15.0220      100        0
2013-11-17 04:53:51.966241  nt     383782.10  4565596.4   41.2327000  1.6133163                        -13.8195       44        0
2013-11-17 04:53:51.992806  nt     383904.64  4565305.7   41.2301000  1.6148332                        -23.5505       44        0
2013-11-17 05:01:02.025738  nt     418383.26  4583542.8   41.3985600  2.0236905                         89.7620      500        0
2013-11-17 05:04:05.63773   nt     415592.66  4584438.7   41.4063400  1.9901891                         13.6715      160        0
2013-11-17 05:05:09.273515  nt     419013.23  4577115.6   41.3407400  2.0320837                          9.3610      152        0
